id,user_id,completed_at,item_total,shipment_total
261127,33680,2022-08-11 12:17,48.22,2.5
261050,33627,2022-08-11 12:19,47.24,2.5
261139,33689,2022-08-11 12:38,36.77,2.5
261135,25985,2022-08-11 12:39,30.73,2.5
261121,33675,2022-08-11 12:44,47.09,2.5
261133,33684,2022-08-11 12:44,46.9,2.5
261117,33672,2022-08-11 12:51,38.28,2.5
261138,33688,2022-08-11 12:53,50.06,2.5
261148,33692,2022-08-11 13:11,42.53,2.5
261157,33698,2022-08-11 13:25,47.55,2.5
261169,33704,2022-08-11 13:37,33.04,2.5
261158,33699,2022-08-11 14:05,47.24,2.5
261178,33711,2022-08-11 14:23,50.22,2.5
261181,33712,2022-08-11 14:33,50.39,2.5
261187,33717,2022-08-11 14:40,47.03,2.5
261184,33715,2022-08-11 14:49,53.03,2.5
261183,33714,2022-08-11 14:51,47.53,2.5
261189,33718,2022-08-11 14:54,37.89,2.5
226106,23049,2022-08-11 15:35,58.77,2.5
261195,33721,2022-08-11 15:38,50.79,2.5
255729,26050,2022-08-11 15:52,29.13,6.0
260944,33559,2022-08-11 16:02,46.66,2.5
261206,33729,2022-08-11 16:03,41.5,2.5
6224,6158,2022-08-11 16:09,137.39,2.5
261212,33732,2022-08-11 16:11,47.83,2.5
260250,33116,2022-08-11 16:12,34.68,2.5
261209,33731,2022-08-11 16:13,47.5,2.5
251961,7529,2022-08-11 16:20,30.24,2.5
240515,24749,2022-08-11 16:21,37.23,2.5
254005,28413,2022-08-11 16:22,33.75,2.5
261210,29889,2022-08-11 16:29,65.2,2.5
173832,20070,2022-08-11 16:30,30.06,2.5
261224,8859,2022-08-11 16:31,30.96,2.5
237010,24075,2022-08-11 16:32,35.27,2.5
180647,20596,2022-08-11 16:33,30.81,2.5
235295,24557,2022-08-11 16:37,45.05,2.5
241098,24459,2022-08-11 16:37,29.77,6.0
11506,14031,2022-08-11 16:47,32.27,2.5
184238,16693,2022-08-11 16:49,65.05,2.5
17000,17721,2022-08-11 16:51,47.61,2.5
7308,11619,2022-08-11 16:52,44.82,2.5
261232,33738,2022-08-11 16:54,46.92,2.5
217500,22147,2022-08-11 17:06,40.82,2.5
261243,33744,2022-08-11 17:19,50.12,2.5
106485,8303,2022-08-11 17:24,62.81,2.5
253879,21929,2022-08-11 17:28,38.36,2.5
231201,22561,2022-08-11 17:41,36.38,2.5
260470,33255,2022-08-11 17:53,51.41,2.5
150098,9137,2022-08-11 18:00,35.88,2.5
242021,26077,2022-08-11 18:01,41.68,2.5
255730,21102,2022-08-11 18:11,36.64,2.5
261252,33751,2022-08-11 18:11,47.69,2.5
238993,25729,2022-08-11 18:13,37.78,2.5
240089,25987,2022-08-11 18:17,40.72,2.5
239424,25045,2022-08-11 18:25,37.72,2.5
261035,33612,2022-08-11 18:38,26.91,6.0
260078,33001,2022-08-11 18:40,38.79,2.5
260634,21538,2022-08-11 18:42,192.97,5.5
261230,33737,2022-08-11 18:51,36.81,2.5
261287,8220,2022-08-11 18:51,89.34,2.5
261285,33762,2022-08-11 19:03,46.79,2.5
236111,23530,2022-08-11 19:16,41.11,2.5
256088,29234,2022-08-11 19:17,43.77,2.5
260107,33021,2022-08-11 19:18,46.59,2.5
15425,6656,2022-08-11 19:23,63.69,2.5
245923,26923,2022-08-11 19:26,37.23,2.5
261274,33760,2022-08-11 19:34,47.07,2.5
16178,17268,2022-08-11 19:36,37.06,2.5
261299,33765,2022-08-11 19:50,39.48,2.5
250824,9224,2022-08-11 19:53,70.19,2.5
261303,33767,2022-08-11 20:29,40.29,2.5
16135,495,2022-08-11 21:01,62.08,2.5
34104,12350,2022-08-11 21:17,46.35,2.5
261315,33776,2022-08-11 21:29,37.05,2.5
162296,6428,2022-08-11 21:37,61.24,2.5
261318,33778,2022-08-11 21:40,48.15,2.5
251080,24096,2022-08-11 21:54,62.23,2.5
261330,33782,2022-08-12 04:51,49.49,2.5
261333,33785,2022-08-12 05:49,50.33,2.5
261332,33784,2022-08-12 05:55,36.96,2.5
261335,33787,2022-08-12 06:20,46.52,2.5
231567,23720,2022-08-12 06:37,37.32,2.5
259187,22572,2022-08-12 06:51,28.37,6.0
37580,875,2022-08-12 06:57,74.94,2.5
251297,8120,2022-08-12 06:59,62.04,2.5
260137,33038,2022-08-12 06:59,41.67,2.5
238393,25488,2022-08-12 07:12,40.23,2.5
261341,33791,2022-08-12 07:19,37.97,2.5
261338,33788,2022-08-12 07:26,42.37,2.5
261343,33792,2022-08-12 07:29,47.74,2.5
253675,29291,2022-08-12 07:41,36.95,2.5
259860,32864,2022-08-12 07:57,49.02,2.5
251837,28810,2022-08-12 08:10,42.36,2.5
16695,17505,2022-08-12 08:17,37.48,2.5
261342,265,2022-08-12 08:20,250.97,2.5
256734,755,2022-08-12 08:37,35.88,2.5
56187,11186,2022-08-12 08:47,62.25,2.5
254085,18345,2022-08-12 08:50,36.92,2.5
82431,2791,2022-08-12 09:04,64.55,2.5
243669,26881,2022-08-12 09:14,38.07,2.5
234615,7206,2022-08-12 09:18,87.07,2.5
245520,27409,2022-08-12 09:23,47.13,2.5
261367,33803,2022-08-12 09:23,35.68,2.5
256952,8697,2022-08-12 09:48,36.88,2.5
258668,21683,2022-08-12 09:58,27.61,6.0
241595,13126,2022-08-12 10:14,40.89,2.5
261324,33780,2022-08-12 10:19,58.48,2.5
261375,33767,2022-08-12 10:21,30.69,2.5
260677,33387,2022-08-12 10:57,37.03,2.5
7670,3125,2022-08-12 11:01,64.64,2.5
260645,32011,2022-08-12 11:05,27.98,6.0
261304,33768,2022-08-12 12:10,46.43,2.5
261400,33818,2022-08-12 12:11,32.61,5.0
261340,33790,2022-08-12 12:28,37.5,2.5
27194,447,2022-08-12 12:49,88.93,2.5
261413,33824,2022-08-12 12:52,37.38,2.5
246449,24445,2022-08-12 13:49,36.44,2.5
261422,33828,2022-08-12 14:08,52.73,2.5
170109,19900,2022-08-12 14:10,48.85,2.5
261349,33795,2022-08-12 14:33,46.92,2.5
261250,33749,2022-08-12 15:03,36.88,2.5
249465,4021,2022-08-12 15:06,62.16,2.5
261260,33754,2022-08-12 15:19,36.52,2.5
260800,33472,2022-08-12 16:00,36.66,2.5
261443,33835,2022-08-12 16:20,48.35,2.5
257582,31371,2022-08-12 16:33,37.41,2.5
257494,31370,2022-08-12 16:39,47.77,2.5
260043,13314,2022-08-12 16:57,33.81,2.5
261457,33841,2022-08-12 17:12,31.58,2.5
258224,24793,2022-08-12 17:13,348.43,11.5
261442,33834,2022-08-12 17:14,44.9,2.5
261461,33844,2022-08-12 17:24,37.24,2.5
256733,21676,2022-08-12 17:24,33.78,2.5
248661,7868,2022-08-12 17:26,86.1,2.5
261441,33833,2022-08-12 17:35,46.39,2.5
261472,33850,2022-08-12 18:14,41.16,2.5
252907,28448,2022-08-12 18:14,36.97,2.5
261061,33633,2022-08-12 18:41,46.85,2.5
261482,22375,2022-08-12 19:17,28.23,6.0
216836,21421,2022-08-12 19:53,41.11,2.5
261486,33858,2022-08-12 19:59,80.37,2.5
261487,33859,2022-08-12 20:34,37.8,2.5
261494,33134,2022-08-12 21:53,47.62,2.5
15930,12351,2022-08-12 22:50,64.79,2.5
261515,33877,2022-08-13 07:03,40.46,2.5
261518,33879,2022-08-13 07:52,38.21,2.5
261520,33880,2022-08-13 08:06,46.56,2.5
261523,33882,2022-08-13 08:07,37.15,2.5
261521,33881,2022-08-13 08:15,39.65,2.5
261527,33886,2022-08-13 08:21,38.98,2.5
261531,33887,2022-08-13 08:49,38.48,2.5
251119,26485,2022-08-13 09:02,37.86,2.5
261533,33888,2022-08-13 09:14,47.0,2.5
261548,33895,2022-08-13 10:38,38.92,2.5
145101,239,2022-08-13 11:50,83.86,2.5
230870,23452,2022-08-13 11:51,52.29,2.5
228710,23181,2022-08-13 11:53,48.11,2.5
261558,33900,2022-08-13 12:06,38.94,2.5
261560,32336,2022-08-13 12:25,30.6,2.5
261565,33904,2022-08-13 13:06,46.32,2.5
261569,33906,2022-08-13 13:42,98.08,2.5
253611,29271,2022-08-13 14:27,40.33,2.5
223736,22909,2022-08-13 14:40,41.23,2.5
261475,33852,2022-08-13 14:49,47.77,2.5
261586,33915,2022-08-13 14:50,40.01,2.5
261587,33916,2022-08-13 14:55,38.67,2.5
258981,32308,2022-08-13 15:10,46.78,2.5
239422,25347,2022-08-13 15:28,48.72,2.5
261594,33922,2022-08-13 15:47,48.01,2.5
257289,31275,2022-08-13 16:07,38.38,2.5
261609,33930,2022-08-13 16:26,36.61,2.5
261633,33947,2022-08-13 18:07,48.77,2.5
261636,32563,2022-08-13 18:34,33.87,2.5
9140,13244,2022-08-13 18:51,36.61,2.5
260227,12247,2022-08-13 19:13,37.19,2.5
261652,33958,2022-08-13 20:04,39.66,2.5
261667,33967,2022-08-13 22:55,46.63,2.5
261675,33971,2022-08-14 05:09,38.56,2.5
261682,33975,2022-08-14 06:10,38.58,2.5
259225,32452,2022-08-14 06:50,49.5,2.5
261693,33983,2022-08-14 06:53,38.66,2.5
261692,33982,2022-08-14 06:53,41.03,2.5
250959,3833,2022-08-14 07:27,70.47,2.5
261701,33988,2022-08-14 07:53,48.36,2.5
16996,17718,2022-08-14 07:59,41.69,2.5
86943,938,2022-08-14 08:02,62.43,2.5
261446,5398,2022-08-14 08:10,34.19,2.5
238612,25621,2022-08-14 08:50,42.06,2.5
261720,33999,2022-08-14 09:47,34.07,2.5
242755,26580,2022-08-14 10:10,36.68,2.5
261723,34002,2022-08-14 10:15,42.34,2.5
258573,9168,2022-08-14 10:27,36.29,2.5
261728,34006,2022-08-14 10:51,36.62,2.5
261729,34007,2022-08-14 10:52,47.96,2.5
261735,34011,2022-08-14 11:24,37.02,2.5
256046,21880,2022-08-14 11:29,52.68,2.5
13293,16105,2022-08-14 12:20,58.14,2.5
261742,34016,2022-08-14 12:44,49.51,2.5
261750,1125,2022-08-14 13:35,63.64,2.5
261752,34019,2022-08-14 13:36,48.62,2.5
106593,690,2022-08-14 14:08,64.13,2.5
261258,22606,2022-08-14 14:25,39.11,2.5
261762,34023,2022-08-14 14:41,95.25,2.5
249505,14974,2022-08-14 14:53,34.71,2.5
246678,5956,2022-08-14 15:09,62.15,2.5
236945,19713,2022-08-14 15:09,72.33,2.5
261772,34029,2022-08-14 15:40,41.39,2.5
257450,31331,2022-08-14 15:47,31.46,2.5
261730,34008,2022-08-14 16:00,40.69,2.5
233597,1165,2022-08-14 16:12,193.76,2.5
239926,24779,2022-08-14 16:27,49.43,2.5
245145,11722,2022-08-14 16:32,42.58,2.5
261785,34036,2022-08-14 16:39,40.0,2.5
261783,34035,2022-08-14 16:42,59.24,2.5
13800,240,2022-08-14 16:46,104.65,2.5
261788,34039,2022-08-14 16:59,47.08,2.5
13764,7491,2022-08-14 17:02,42.58,2.5
261800,17052,2022-08-14 18:02,63.54,2.5
261804,34047,2022-08-14 18:22,48.42,2.5
261808,34050,2022-08-14 18:37,52.83,2.5
261247,10191,2022-08-14 18:37,41.95,2.5
100731,12985,2022-08-14 18:45,35.41,2.5
257374,10425,2022-08-14 19:08,26.88,6.0
261480,29425,2022-08-14 19:26,44.82,2.5
249119,2230,2022-08-14 19:32,44.58,2.5
15801,329,2022-08-14 19:47,51.9,2.5
261673,4581,2022-08-14 20:34,45.54,2.5
260149,35,2022-08-14 20:37,116.73,2.5
183348,16706,2022-08-14 21:06,39.25,2.5
261278,600,2022-08-14 21:22,65.19,2.5
261820,34057,2022-08-14 21:26,45.02,2.5
261821,34058,2022-08-14 21:43,36.67,2.5
261825,34061,2022-08-14 21:56,41.27,2.5
259050,19601,2022-08-14 21:58,35.28,2.5
261829,34062,2022-08-14 22:22,43.19,2.5
261831,34063,2022-08-14 22:37,77.77,2.5
261840,34068,2022-08-15 05:09,43.82,2.5
261843,34070,2022-08-15 06:11,48.12,2.5
261844,34071,2022-08-15 06:17,44.84,2.5
257711,13,2022-08-15 06:32,144.73,2.5
261850,34073,2022-08-15 06:54,40.06,2.5
261863,34081,2022-08-15 08:53,44.04,2.5
261858,34078,2022-08-15 08:56,46.89,2.5
261870,34086,2022-08-15 09:45,39.6,2.5
261886,34095,2022-08-15 10:43,41.53,5.0
261883,34093,2022-08-15 10:53,38.42,2.5
261888,34097,2022-08-15 10:57,66.26,2.5
261890,34099,2022-08-15 11:25,39.92,2.5
252287,1345,2022-08-15 11:34,63.89,2.5
254567,22032,2022-08-15 11:48,83.59,2.5
261903,34106,2022-08-15 12:36,61.69,2.5
261918,34115,2022-08-15 14:22,36.68,2.5
261799,34008,2022-08-15 14:30,31.58,2.5
261931,34120,2022-08-15 14:47,48.0,2.5
261938,34124,2022-08-15 15:06,33.69,2.5
261935,34122,2022-08-15 15:08,54.66,2.5
15991,17165,2022-08-15 15:23,48.17,2.5
261945,34129,2022-08-15 16:04,39.25,2.5
261732,34009,2022-08-15 16:25,38.12,2.5
261948,34131,2022-08-15 16:27,37.9,2.5
261952,34134,2022-08-15 16:57,71.39,2.5
90936,7847,2022-08-15 17:03,37.14,2.5
261961,34142,2022-08-15 17:24,47.02,2.5
261966,34145,2022-08-15 17:36,39.38,2.5
261971,34149,2022-08-15 18:06,34.95,2.5
258824,32204,2022-08-15 18:47,46.77,2.5
256520,168,2022-08-15 19:36,40.38,2.5
261988,34159,2022-08-15 19:42,46.21,2.5
261989,34160,2022-08-15 19:49,60.77,2.5
261990,34161,2022-08-15 19:53,40.93,2.5
262004,34172,2022-08-15 21:49,39.41,2.5
262005,34173,2022-08-15 21:59,34.14,2.5
69528,17548,2022-08-16 00:06,60.95,2.5
259594,32685,2022-08-16 05:15,58.5,2.5
147471,1393,2022-08-16 06:12,77.7,2.5
262002,34170,2022-08-16 06:50,48.07,2.5
262024,34186,2022-08-16 07:59,47.65,2.5
262028,34188,2022-08-16 08:16,38.0,2.5
262038,34195,2022-08-16 08:58,28.89,6.0
257678,23563,2022-08-16 09:24,32.57,2.5
259293,32500,2022-08-16 09:54,158.43,2.5
262048,34200,2022-08-16 10:00,49.91,2.5
252583,21137,2022-08-16 10:20,40.8,2.5
257309,19942,2022-08-16 10:44,98.26,2.5
262066,34212,2022-08-16 11:35,42.67,2.5
262073,34217,2022-08-16 11:57,48.09,2.5
262079,34220,2022-08-16 12:28,36.93,2.5
262081,34222,2022-08-16 12:29,43.75,2.5
260350,7,2022-08-16 12:59,34.56,2.5
261364,33801,2022-08-16 12:59,42.77,2.5
257097,31176,2022-08-16 13:00,38.43,2.5
239667,24609,2022-08-16 13:59,65.9,2.5
257605,30699,2022-08-16 14:01,43.66,2.5
262090,34225,2022-08-16 14:01,37.33,2.5
262091,34226,2022-08-16 14:25,46.99,2.5
262093,34228,2022-08-16 14:37,40.48,2.5
262094,34229,2022-08-16 15:31,57.32,2.5
180801,20619,2022-08-16 15:46,47.41,2.5
262119,34246,2022-08-16 16:03,38.81,2.5
257537,28455,2022-08-16 16:09,29.05,6.0
262137,34255,2022-08-16 16:57,83.0,2.5
262134,34253,2022-08-16 17:00,38.17,2.5
262140,34258,2022-08-16 17:03,39.24,2.5
261297,21538,2022-08-16 17:05,153.46,8.5
262143,34258,2022-08-16 17:06,34.85,2.5
262141,34259,2022-08-16 17:09,39.51,2.5
262145,34261,2022-08-16 17:23,39.2,2.5
258448,31984,2022-08-16 17:36,37.46,2.5
262150,34265,2022-08-16 17:39,73.22,2.5
256525,714,2022-08-16 18:14,65.98,2.5
262156,34269,2022-08-16 18:16,37.1,2.5
262162,34273,2022-08-16 18:24,77.27,2.5
262165,34276,2022-08-16 18:44,48.56,2.5
262167,34278,2022-08-16 19:03,37.37,2.5
256534,7347,2022-08-16 19:40,27.02,6.0
262001,34169,2022-08-16 19:45,66.67,2.5
262189,34294,2022-08-16 20:44,34.21,2.5
262016,34179,2022-08-16 20:48,36.65,2.5
262184,34291,2022-08-16 20:50,80.37,2.5
262191,34294,2022-08-16 21:01,37.55,2.5
262197,34297,2022-08-16 21:50,48.8,2.5
262195,34296,2022-08-16 21:53,45.05,2.5
262208,34305,2022-08-17 03:08,35.78,2.5
238761,25658,2022-08-17 07:23,59.18,2.5
262224,34313,2022-08-17 07:30,38.33,2.5
262245,34325,2022-08-17 09:13,47.53,2.5
262246,34326,2022-08-17 09:23,40.25,2.5
257510,23287,2022-08-17 09:55,37.08,2.5
256437,30823,2022-08-17 10:10,59.26,2.5
256800,31005,2022-08-17 10:13,32.66,2.5
261733,23417,2022-08-17 10:28,37.47,2.5
262258,6966,2022-08-17 10:32,52.57,2.5
262261,34333,2022-08-17 10:43,37.22,2.5
262265,34335,2022-08-17 10:48,47.95,2.5
262276,34341,2022-08-17 11:37,39.9,2.5
170740,13043,2022-08-17 11:40,91.87,2.5
262298,34355,2022-08-17 12:08,37.35,2.5
259032,28493,2022-08-17 12:17,53.45,2.5
262312,34362,2022-08-17 12:32,40.33,2.5
262282,34343,2022-08-17 12:35,46.52,2.5
262272,34338,2022-08-17 12:37,43.38,2.5
262314,34364,2022-08-17 12:44,36.06,2.5
262322,34371,2022-08-17 13:48,47.98,2.5
262320,34369,2022-08-17 13:53,47.74,2.5
256114,7703,2022-08-17 14:27,29.98,6.0
255937,42,2022-08-17 14:33,83.97,2.5
262332,34378,2022-08-17 14:34,48.03,2.5
262333,34379,2022-08-17 14:36,36.85,2.5
262340,34383,2022-08-17 15:05,37.91,2.5
262343,34385,2022-08-17 15:10,49.09,2.5
241297,3179,2022-08-17 15:13,25.99,6.0
262349,34387,2022-08-17 15:19,70.87,2.5
262351,34389,2022-08-17 15:27,38.27,2.5
262350,34388,2022-08-17 15:33,39.96,2.5
259898,31335,2022-08-17 15:43,63.3,2.5
262354,34392,2022-08-17 15:54,48.94,2.5
262364,34398,2022-08-17 16:08,37.17,2.5
262382,34411,2022-08-17 17:30,48.36,2.5
15046,16813,2022-08-17 17:40,62.38,2.5
262228,34316,2022-08-17 17:53,39.39,2.5
261573,33908,2022-08-17 17:59,26.21,6.0
262075,23765,2022-08-17 19:16,23.44,6.0
259913,32719,2022-08-17 19:21,30.21,2.5
253895,29387,2022-08-17 19:27,35.42,2.5
262304,34357,2022-08-17 20:01,37.36,2.5
262414,34432,2022-08-17 20:06,39.91,2.5
262419,34433,2022-08-17 20:44,38.93,2.5
260732,33428,2022-08-17 20:48,36.75,2.5
262424,34437,2022-08-17 21:13,70.04,2.5
261686,33977,2022-08-17 21:37,47.19,2.5
262431,34440,2022-08-17 21:58,37.86,2.5
262436,34444,2022-08-17 22:11,39.41,2.5
262443,34448,2022-08-17 23:53,33.88,2.5
262446,34450,2022-08-18 03:18,37.01,2.5
262447,34451,2022-08-18 04:07,37.34,2.5
262451,34453,2022-08-18 05:36,36.46,2.5
262252,34326,2022-08-18 05:54,44.05,2.5
262452,30130,2022-08-18 05:59,35.69,2.5
262455,34456,2022-08-18 06:15,49.8,2.5
258560,32046,2022-08-18 06:28,34.65,2.5
262466,34460,2022-08-18 06:38,38.79,2.5
262478,34466,2022-08-18 07:40,38.33,2.5
262483,34470,2022-08-18 07:57,42.02,2.5
262484,34471,2022-08-18 08:04,38.77,2.5
262473,34463,2022-08-18 08:04,46.68,2.5
262480,34468,2022-08-18 08:04,48.2,2.5
262429,34385,2022-08-18 08:23,31.07,2.5
262490,34475,2022-08-18 08:26,46.17,2.5
262493,34477,2022-08-18 08:37,32.49,2.5
262495,34478,2022-08-18 09:01,47.43,2.5
262497,34480,2022-08-18 09:21,38.27,2.5
262501,34483,2022-08-18 09:44,58.3,2.5
262519,34492,2022-08-18 10:17,37.68,2.5
262522,34493,2022-08-18 10:25,44.28,2.5
261387,32011,2022-08-18 10:40,27.82,6.0
262533,34501,2022-08-18 11:29,46.89,2.5
262539,34505,2022-08-18 11:55,36.91,2.5
262543,34507,2022-08-18 12:07,48.11,2.5
262549,34510,2022-08-18 12:16,47.6,2.5
262537,34503,2022-08-18 12:26,46.86,2.5
262564,34518,2022-08-18 13:05,30.79,2.5
262367,34401,2022-08-18 13:15,51.72,2.5
262509,34487,2022-08-18 13:22,41.93,2.5
262571,34522,2022-08-18 13:24,38.12,2.5
262557,34513,2022-08-18 13:29,37.76,2.5
261214,121,2022-08-18 13:47,31.11,2.5
262577,33515,2022-08-18 14:11,64.85,2.5
262590,34536,2022-08-18 14:54,44.25,2.5
256695,523,2022-08-18 15:20,49.91,2.5
258960,59,2022-08-18 15:30,159.41,2.5
247501,6640,2022-08-18 15:30,40.65,2.5
262613,34551,2022-08-18 16:28,37.2,6.0
262619,34555,2022-08-18 17:03,37.7,2.5
262624,34558,2022-08-18 17:21,58.21,2.5
262640,34569,2022-08-18 18:25,59.84,2.5
236413,1172,2022-08-18 18:31,31.88,2.5
258135,31775,2022-08-18 18:40,33.25,2.5
262645,34573,2022-08-18 19:30,37.79,2.5
262649,34576,2022-08-18 19:35,38.29,2.5
262651,34577,2022-08-18 19:39,42.18,2.5
239797,1241,2022-08-18 19:45,377.04,8.5
127197,158,2022-08-18 20:56,89.93,2.5
262673,34588,2022-08-18 20:57,37.11,2.5
262680,34591,2022-08-18 21:56,37.59,2.5
262681,34592,2022-08-18 22:33,39.04,2.5
262682,34593,2022-08-18 22:41,45.62,2.5
257188,31225,2022-08-19 05:06,37.05,2.5
262690,34598,2022-08-19 05:08,60.08,2.5
262696,34604,2022-08-19 06:23,39.02,2.5
262695,34603,2022-08-19 06:26,37.89,2.5
262699,34606,2022-08-19 06:35,73.65,2.5
262705,34609,2022-08-19 07:18,40.55,2.5
260550,27998,2022-08-19 07:21,27.84,6.0
256731,10481,2022-08-19 07:27,54.8,2.5
262709,34613,2022-08-19 07:36,38.77,2.5
262706,34610,2022-08-19 07:50,46.99,2.5
262723,34620,2022-08-19 08:19,40.44,2.5
262573,34524,2022-08-19 08:23,41.54,2.5
173874,20106,2022-08-19 08:59,30.57,2.5
261378,33807,2022-08-19 09:35,47.56,2.5
262736,34627,2022-08-19 09:41,28.03,6.0
246980,17178,2022-08-19 10:07,53.23,2.5
262744,34631,2022-08-19 10:12,37.04,2.5
228847,23166,2022-08-19 10:58,31.42,2.5
259155,32411,2022-08-19 11:59,48.26,2.5
262778,34655,2022-08-19 12:13,36.49,2.5
262390,33908,2022-08-19 12:14,26.81,6.0
262781,34657,2022-08-19 12:20,39.83,2.5
262727,34622,2022-08-19 12:38,61.04,2.5
262790,34662,2022-08-19 12:39,52.76,2.5
262789,34661,2022-08-19 12:47,48.71,2.5
235511,24605,2022-08-19 13:07,57.15,2.5
244945,988,2022-08-19 13:10,60.36,2.5
262799,34668,2022-08-19 13:10,44.04,2.5
259600,17792,2022-08-19 13:22,44.87,2.5
262807,34673,2022-08-19 13:29,37.22,2.5
262802,27501,2022-08-19 13:38,38.4,2.5
262808,34674,2022-08-19 13:44,48.14,6.0
261869,34085,2022-08-19 14:17,38.32,2.5
262816,34678,2022-08-19 14:26,61.94,2.5
262036,5398,2022-08-19 14:35,49.88,2.5
262817,34679,2022-08-19 14:39,40.33,2.5
262821,34573,2022-08-19 14:59,37.24,2.5
262820,34682,2022-08-19 15:03,36.84,2.5
262822,34683,2022-08-19 15:04,48.2,2.5
262840,30796,2022-08-19 15:43,33.98,2.5
262839,34694,2022-08-19 15:49,36.96,2.5
262846,34697,2022-08-19 16:00,50.27,2.5
262667,34584,2022-08-19 16:06,54.54,2.5
257393,27128,2022-08-19 16:20,31.71,2.5
262099,7,2022-08-19 16:35,44.11,2.5
262688,34597,2022-08-19 17:07,42.85,2.5
262881,34718,2022-08-19 17:16,38.4,2.5
262892,34723,2022-08-19 17:39,48.47,2.5
262875,34715,2022-08-19 17:42,37.61,2.5
166786,8034,2022-08-19 17:53,65.22,2.5
262827,34688,2022-08-19 18:19,43.85,2.5
262906,34731,2022-08-19 18:50,38.35,2.5
256636,30910,2022-08-19 18:55,37.44,6.0
248541,7203,2022-08-19 18:59,41.7,2.5
262915,34737,2022-08-19 19:25,36.78,2.5
262937,34746,2022-08-19 22:23,46.75,2.5
257975,31670,2022-08-19 23:07,39.44,2.5
243429,26587,2022-08-20 03:38,29.53,6.0
262945,34752,2022-08-20 05:04,38.66,2.5
262953,34757,2022-08-20 06:01,41.75,2.5
262954,34758,2022-08-20 06:10,50.38,2.5
262958,34759,2022-08-20 06:21,45.05,2.5
262959,34760,2022-08-20 06:32,66.49,2.5
262969,34767,2022-08-20 07:09,42.48,2.5
262971,34769,2022-08-20 07:18,48.96,2.5
262975,34771,2022-08-20 07:45,48.13,2.5
261544,13314,2022-08-20 07:46,25.4,6.0
254276,29493,2022-08-20 08:31,34.98,2.5
262987,34779,2022-08-20 08:41,95.76,2.5
246889,27839,2022-08-20 09:36,48.33,2.5
263009,16459,2022-08-20 10:02,41.16,2.5
263022,34801,2022-08-20 10:49,38.09,2.5
262428,34439,2022-08-20 10:51,44.76,2.5
263029,34807,2022-08-20 11:06,41.35,2.5
128142,542,2022-08-20 11:09,72.61,2.5
263031,34809,2022-08-20 11:19,39.17,2.5
263043,34816,2022-08-20 12:16,69.03,2.5
257391,23401,2022-08-20 12:23,29.5,6.0
263035,34811,2022-08-20 12:36,43.59,2.5
262858,34705,2022-08-20 12:46,46.74,2.5
263053,34821,2022-08-20 13:09,41.69,2.5
233302,24177,2022-08-20 13:13,150.49,2.5
263058,34825,2022-08-20 13:25,38.82,2.5
263055,34823,2022-08-20 13:27,41.9,2.5
263061,34827,2022-08-20 13:31,48.1,2.5
263070,34832,2022-08-20 14:09,41.49,2.5
262973,34770,2022-08-20 14:21,86.67,2.5
263080,34838,2022-08-20 14:50,56.56,2.5
259917,31635,2022-08-20 15:46,30.25,2.5
251096,28633,2022-08-20 15:53,51.47,2.5
263101,34847,2022-08-20 16:44,45.31,2.5
263116,34856,2022-08-20 16:52,50.56,2.5
263114,34855,2022-08-20 17:05,50.8,2.5
263124,34860,2022-08-20 17:48,37.64,2.5
257847,1029,2022-08-20 18:15,80.31,2.5
263128,34863,2022-08-20 18:43,38.63,2.5
263141,34873,2022-08-20 19:06,39.15,2.5
256677,7387,2022-08-20 19:31,59.97,2.5
263145,34877,2022-08-20 19:40,38.08,2.5
263142,34874,2022-08-20 19:46,39.16,2.5
263152,34881,2022-08-20 19:52,43.44,2.5
263158,34886,2022-08-20 20:13,41.46,2.5
261663,32883,2022-08-20 20:20,32.21,2.5
257689,31497,2022-08-20 21:24,37.84,2.5
262990,25626,2022-08-20 22:05,28.47,6.0
263186,34905,2022-08-20 23:37,37.12,2.5
263185,34904,2022-08-20 23:53,47.77,2.5
263192,34908,2022-08-21 05:36,44.39,2.5
263140,34872,2022-08-21 06:11,51.88,2.5
263196,34911,2022-08-21 06:21,37.51,2.5
260211,33092,2022-08-21 08:07,48.11,2.5
263205,34920,2022-08-21 08:29,43.93,2.5
240012,25958,2022-08-21 09:13,31.6,2.5
263211,34924,2022-08-21 09:55,39.08,2.5
263224,34933,2022-08-21 10:10,31.9,2.5
263222,34932,2022-08-21 10:12,50.44,14.5
263228,30796,2022-08-21 10:12,28.18,6.0
258468,31994,2022-08-21 10:16,30.4,2.5
263229,801,2022-08-21 10:19,40.3,2.5
263241,34943,2022-08-21 10:57,37.1,2.5
263246,34946,2022-08-21 11:34,37.59,2.5
263252,34949,2022-08-21 11:46,39.19,2.5
263254,34950,2022-08-21 11:53,42.12,2.5
263256,34951,2022-08-21 11:56,52.82,2.5
16225,4894,2022-08-21 12:34,68.55,2.5
263261,34955,2022-08-21 12:56,37.22,2.5
263266,34958,2022-08-21 12:58,37.41,2.5
262562,34516,2022-08-21 13:34,43.57,2.5
263275,34964,2022-08-21 13:44,105.58,2.5
263279,34967,2022-08-21 13:50,39.97,2.5
263284,34969,2022-08-21 14:03,38.49,2.5
263298,34978,2022-08-21 15:24,38.5,2.5
261926,24793,2022-08-21 15:34,289.53,5.5
263304,34982,2022-08-21 15:48,47.75,2.5
