id,user_id,completed_at,item_total,shipment_total
251963,28828,2022-07-02 13:14,37.16,2.5
245983,17907,2022-07-02 13:32,60.65,2.5
251983,28833,2022-07-02 14:08,47.95,2.5
8368,12632,2022-07-02 16:13,39.97,2.5
252044,28842,2022-07-02 17:09,38.66,2.5
252084,27437,2022-07-02 18:51,32.81,2.5
251071,28626,2022-07-02 18:59,48.5,2.5
252089,28849,2022-07-02 19:07,37.7,2.5
252098,28852,2022-07-02 19:59,48.94,2.5
247170,23664,2022-07-02 20:09,52.37,2.5
252090,28850,2022-07-02 20:21,68.4,2.5
181566,142,2022-07-03 07:04,49.58,2.5
234587,915,2022-07-03 07:27,61.43,2.5
27102,2232,2022-07-03 07:41,234.45,5.5
252162,28868,2022-07-03 07:56,37.38,2.5
242038,24731,2022-07-03 10:14,72.28,2.5
238896,25700,2022-07-03 10:56,37.35,2.5
252235,285,2022-07-03 11:21,71.09,2.5
235316,24562,2022-07-03 11:40,66.92,2.5
143691,7567,2022-07-03 12:10,67.32,2.5
243153,1345,2022-07-03 13:16,67.04,2.5
252310,28893,2022-07-03 14:02,40.11,2.5
252311,28894,2022-07-03 14:12,46.76,2.5
252314,28895,2022-07-03 14:22,42.87,2.5
251207,28664,2022-07-03 14:58,48.43,2.5
252354,28903,2022-07-03 16:08,47.02,2.5
242011,801,2022-07-03 16:20,46.11,2.5
252355,28904,2022-07-03 16:26,36.66,2.5
252366,28909,2022-07-03 17:06,64.81,2.5
252387,28914,2022-07-03 17:54,37.25,2.5
233051,4252,2022-07-03 18:08,36.81,2.5
252394,28916,2022-07-03 18:18,49.53,2.5
240430,175,2022-07-04 05:36,51.51,2.5
252530,27680,2022-07-04 07:24,29.27,6.0
252535,28934,2022-07-04 08:01,39.03,2.5
252554,28935,2022-07-04 08:58,66.0,2.5
246513,21137,2022-07-04 09:43,50.63,2.5
249247,1083,2022-07-04 09:52,309.13,2.5
252589,28939,2022-07-04 09:56,47.54,2.5
251181,28652,2022-07-04 10:30,47.83,2.5
252429,28920,2022-07-04 10:47,28.76,6.0
252365,28908,2022-07-04 11:51,39.98,2.5
252629,28950,2022-07-04 11:55,37.86,2.5
235991,6565,2022-07-04 11:55,86.0,2.5
247783,5398,2022-07-04 11:56,33.59,2.5
252644,28953,2022-07-04 12:10,45.28,2.5
241969,22014,2022-07-04 13:20,26.06,6.0
233853,24273,2022-07-04 13:44,53.72,2.5
188593,10303,2022-07-04 13:48,52.58,2.5
151069,192,2022-07-04 15:00,58.95,2.5
252725,28966,2022-07-04 16:01,37.34,2.5
247235,8161,2022-07-04 16:35,126.71,2.5
252756,28969,2022-07-04 17:11,47.11,2.5
252761,28970,2022-07-04 17:16,38.44,2.5
246870,27835,2022-07-04 17:22,31.08,2.5
252778,28771,2022-07-04 17:52,25.59,6.0
252774,28972,2022-07-04 17:58,66.19,2.5
247865,27569,2022-07-04 18:14,25.48,6.0
16717,17489,2022-07-04 18:37,86.67,2.5
232815,24066,2022-07-04 19:02,52.26,2.5
235569,9053,2022-07-04 19:12,30.03,2.5
252815,28983,2022-07-04 19:28,43.72,2.5
252299,28890,2022-07-04 19:39,49.06,2.5
248697,28111,2022-07-04 20:07,49.22,2.5
252835,28990,2022-07-04 20:44,38.62,2.5
155751,4623,2022-07-04 20:57,55.14,2.5
252850,28992,2022-07-04 21:19,49.05,2.5
160416,12067,2022-07-05 05:06,68.11,2.5
252878,28996,2022-07-05 06:09,53.81,2.5
252896,29000,2022-07-05 07:10,47.16,2.5
252908,29003,2022-07-05 08:26,47.8,2.5
169598,1443,2022-07-05 08:32,65.91,2.5
248592,800,2022-07-05 09:43,59.09,2.5
249565,42,2022-07-05 09:54,100.29,2.5
252948,29015,2022-07-05 10:41,31.29,2.5
241026,9870,2022-07-05 11:23,82.84,2.5
246312,13,2022-07-05 11:43,119.27,2.5
249970,18305,2022-07-05 12:17,4.3,6.0
216325,22638,2022-07-05 12:38,47.99,2.5
246722,15,2022-07-05 13:15,49.57,2.5
253002,29028,2022-07-05 13:23,37.05,2.5
253019,29032,2022-07-05 13:48,38.9,2.5
240542,26050,2022-07-05 13:59,36.51,2.5
253070,29050,2022-07-05 16:42,62.62,2.5
169027,870,2022-07-05 17:21,69.16,2.5
253111,29061,2022-07-05 17:50,71.51,2.5
17068,1010,2022-07-05 18:30,41.32,2.5
253131,29069,2022-07-05 18:47,38.21,2.5
253169,29078,2022-07-05 20:21,47.76,2.5
253177,29079,2022-07-05 20:57,54.26,2.5
16620,308,2022-07-05 21:14,99.13,2.5
247919,26667,2022-07-05 22:26,43.18,2.5
253207,29090,2022-07-05 22:57,36.62,2.5
247764,16459,2022-07-06 05:57,63.24,2.5
253232,29099,2022-07-06 06:43,54.17,2.5
253255,29108,2022-07-06 07:38,53.83,2.5
253266,29112,2022-07-06 07:50,64.14,2.5
253269,29113,2022-07-06 07:56,55.19,2.5
253263,29111,2022-07-06 07:57,39.98,2.5
245485,209,2022-07-06 08:03,85.46,2.5
253276,29117,2022-07-06 08:22,42.66,2.5
253275,29116,2022-07-06 08:37,37.71,2.5
252675,27775,2022-07-06 08:41,31.21,2.5
158384,19661,2022-07-06 08:54,85.21,2.5
253285,29121,2022-07-06 09:02,66.22,2.5
253295,29125,2022-07-06 09:26,55.16,2.5
253297,29126,2022-07-06 09:31,38.42,2.5
253245,29104,2022-07-06 09:59,48.33,2.5
253312,29130,2022-07-06 10:26,40.27,2.5
253318,29133,2022-07-06 11:03,38.85,2.5
253339,29143,2022-07-06 11:34,37.75,2.5
253341,29145,2022-07-06 11:36,38.11,2.5
253342,29146,2022-07-06 11:39,37.81,2.5
253336,29141,2022-07-06 11:40,48.28,2.5
245635,27456,2022-07-06 11:40,47.08,2.5
253345,29149,2022-07-06 11:42,38.22,2.5
253344,29148,2022-07-06 11:50,36.93,2.5
253365,29164,2022-07-06 11:55,41.46,2.5
253362,29162,2022-07-06 11:55,37.12,2.5
253368,29166,2022-07-06 11:58,38.64,2.5
253375,29169,2022-07-06 12:05,38.13,2.5
253371,29167,2022-07-06 12:07,56.88,2.5
253384,29176,2022-07-06 12:27,38.97,2.5
239364,20819,2022-07-06 12:55,40.54,2.5
253399,29184,2022-07-06 13:33,37.32,2.5
253401,29185,2022-07-06 13:41,49.42,2.5
253420,29192,2022-07-06 14:13,52.92,2.5
241444,25249,2022-07-06 14:14,37.33,2.5
245531,25931,2022-07-06 15:01,44.78,2.5
253448,29204,2022-07-06 15:12,48.47,2.5
253453,29206,2022-07-06 15:18,46.6,2.5
253458,29209,2022-07-06 15:31,47.9,2.5
253452,29205,2022-07-06 15:33,47.26,2.5
253465,29212,2022-07-06 16:19,47.19,2.5
253482,29221,2022-07-06 16:37,14.98,6.0
248715,7886,2022-07-06 16:38,47.68,2.5
253489,29224,2022-07-06 16:42,14.98,6.0
253492,1112,2022-07-06 16:46,14.98,6.0
253495,29226,2022-07-06 16:49,14.98,6.0
198870,21704,2022-07-06 16:58,32.73,2.5
253502,29228,2022-07-06 17:04,46.78,2.5
253504,29230,2022-07-06 17:05,36.68,2.5
253507,29231,2022-07-06 17:08,38.07,2.5
253512,29234,2022-07-06 17:31,54.59,2.5
253515,29236,2022-07-06 17:36,53.13,2.5
253522,29239,2022-07-06 17:52,36.97,2.5
240013,25958,2022-07-06 17:56,29.28,6.0
253533,29246,2022-07-06 18:15,48.92,2.5
253535,29248,2022-07-06 18:17,53.68,2.5
253041,29040,2022-07-06 18:19,36.81,2.5
244241,3464,2022-07-06 18:25,53.06,2.5
253531,29244,2022-07-06 18:33,47.04,2.5
253543,29249,2022-07-06 18:45,46.58,2.5
253558,29254,2022-07-06 19:04,47.9,2.5
253580,29259,2022-07-06 20:42,47.7,2.5
242511,26512,2022-07-06 20:53,65.14,2.5
253600,29266,2022-07-06 21:13,54.43,2.5
253606,29269,2022-07-06 21:28,48.14,2.5
253610,29271,2022-07-06 21:39,51.98,2.5
252793,28978,2022-07-06 22:45,53.59,2.5
253634,29278,2022-07-07 03:53,47.97,2.5
253517,29237,2022-07-07 04:50,41.52,2.5
247562,309,2022-07-07 05:15,62.09,2.5
241740,24278,2022-07-07 05:45,34.27,2.5
253648,13314,2022-07-07 06:32,34.14,2.5
143732,9069,2022-07-07 06:43,59.2,2.5
250502,28443,2022-07-07 06:48,49.97,2.5
253667,29291,2022-07-07 09:11,47.17,2.5
234804,24441,2022-07-07 09:41,47.98,2.5
253685,29298,2022-07-07 09:43,14.98,6.0
253689,29300,2022-07-07 09:45,15.57,6.0
253694,29303,2022-07-07 09:59,47.2,2.5
246499,27765,2022-07-07 10:28,49.0,2.5
253710,29310,2022-07-07 10:45,48.76,2.5
253715,29313,2022-07-07 11:07,52.03,2.5
252944,29013,2022-07-07 11:10,53.72,2.5
253719,29314,2022-07-07 11:38,47.21,2.5
253722,29316,2022-07-07 11:50,36.63,2.5
252560,28936,2022-07-07 12:40,47.15,2.5
252378,28911,2022-07-07 13:19,38.89,2.5
252685,28959,2022-07-07 13:32,47.45,2.5
239490,25847,2022-07-07 14:06,28.07,6.0
241772,102,2022-07-07 14:21,69.34,2.5
244494,27128,2022-07-07 14:30,32.48,2.5
253773,29340,2022-07-07 15:10,39.29,2.5
253790,29346,2022-07-07 15:47,45.42,2.5
15234,4806,2022-07-07 16:34,74.14,2.5
162574,282,2022-07-07 16:37,126.04,2.5
180312,2301,2022-07-07 16:43,47.46,2.5
253827,29357,2022-07-07 16:49,37.22,2.5
253832,29359,2022-07-07 17:02,36.81,2.5
253837,29362,2022-07-07 17:03,51.53,2.5
253855,29371,2022-07-07 17:36,38.93,2.5
244483,26662,2022-07-07 17:37,40.61,2.5
253859,29373,2022-07-07 17:58,47.25,2.5
253865,29377,2022-07-07 18:16,41.55,2.5
253459,29210,2022-07-07 18:49,48.35,2.5
253878,29382,2022-07-07 19:20,38.22,2.5
250593,28497,2022-07-07 19:38,26.91,6.0
253893,29386,2022-07-07 19:44,46.83,2.5
253904,29391,2022-07-07 20:04,49.95,2.5
253918,29398,2022-07-07 20:51,47.19,2.5
253951,29412,2022-07-08 02:21,39.16,2.5
250424,11,2022-07-08 06:57,50.73,2.5
68644,3032,2022-07-08 06:58,187.04,5.0
253974,29418,2022-07-08 07:24,68.53,2.5
240591,20121,2022-07-08 07:37,47.94,2.5
253984,29422,2022-07-08 08:39,44.38,2.5
251438,4493,2022-07-08 08:42,31.75,2.5
253991,27163,2022-07-08 09:14,4.07,6.0
253993,29425,2022-07-08 09:20,36.67,2.5
253997,523,2022-07-08 09:40,63.37,2.5
250393,28413,2022-07-08 09:52,38.49,2.5
244994,27273,2022-07-08 10:06,25.23,6.0
254002,25732,2022-07-08 10:07,152.59,2.5
254001,29428,2022-07-08 10:09,48.2,2.5
254010,29432,2022-07-08 10:14,38.31,2.5
254017,29436,2022-07-08 10:25,47.5,2.5
246700,16651,2022-07-08 10:44,35.76,2.5
254012,29433,2022-07-08 10:52,38.16,2.5
254022,29440,2022-07-08 11:00,52.2,2.5
247450,3705,2022-07-08 11:01,27.98,6.0
253871,29380,2022-07-08 11:52,47.15,2.5
254032,7255,2022-07-08 12:15,32.3,2.5
254038,29448,2022-07-08 12:35,47.89,2.5
246017,7387,2022-07-08 12:44,66.74,2.5
231826,23813,2022-07-08 12:49,36.6,2.5
254048,29450,2022-07-08 13:16,93.4,2.5
253001,29027,2022-07-08 13:22,65.7,2.5
243457,26804,2022-07-08 13:33,52.11,2.5
253987,4493,2022-07-08 14:02,25.03,6.0
254062,4493,2022-07-08 14:04,27.17,6.0
245179,26787,2022-07-08 14:05,31.96,2.5
254065,4493,2022-07-08 14:20,25.65,6.0
189724,21304,2022-07-08 14:23,60.22,2.5
253945,18305,2022-07-08 14:33,77.23,2.5
254051,29451,2022-07-08 14:33,42.06,2.5
254076,29461,2022-07-08 14:50,97.03,2.5
100749,18345,2022-07-08 15:22,33.36,2.5
254087,29466,2022-07-08 15:40,48.48,2.5
198871,21953,2022-07-08 15:40,35.58,2.5
254091,29470,2022-07-08 16:00,39.26,2.5
254066,4493,2022-07-08 16:06,25.59,6.0
249896,28334,2022-07-08 16:28,37.37,2.5
253989,29424,2022-07-08 16:33,37.61,2.5
253750,29330,2022-07-08 16:33,37.68,2.5
254107,29473,2022-07-08 16:37,39.47,2.5
254127,29480,2022-07-08 16:54,37.69,2.5
254130,29481,2022-07-08 16:55,42.94,2.5
253555,29253,2022-07-08 16:55,37.68,2.5
254145,4345,2022-07-08 17:23,39.79,2.5
178772,20448,2022-07-08 17:35,89.6,2.5
244665,21963,2022-07-08 17:47,27.2,6.0
254148,29491,2022-07-08 17:50,36.56,2.5
245909,27555,2022-07-08 18:45,28.7,6.0
254174,29505,2022-07-08 19:02,47.7,2.5
254175,29506,2022-07-08 19:35,36.93,2.5
254190,29515,2022-07-08 19:49,48.88,2.5
254191,29516,2022-07-08 20:12,58.78,5.0
246736,7669,2022-07-08 20:37,28.44,6.0
240210,26023,2022-07-08 20:50,67.86,2.5
254207,29525,2022-07-08 21:12,47.8,2.5
244745,26473,2022-07-08 21:29,40.41,2.5
230785,23412,2022-07-08 21:35,31.34,2.5
254210,29527,2022-07-08 21:55,48.35,2.5
254221,29534,2022-07-09 01:34,43.73,2.5
254153,29493,2022-07-09 02:43,56.88,2.5
231838,23816,2022-07-09 05:13,38.59,2.5
237006,7703,2022-07-09 05:31,31.39,2.5
254238,29543,2022-07-09 06:51,48.41,2.5
254250,29549,2022-07-09 07:16,36.84,2.5
251967,17907,2022-07-09 07:46,34.65,2.5
254259,29556,2022-07-09 07:47,37.09,2.5
234597,10890,2022-07-09 07:50,44.11,2.5
254188,29514,2022-07-09 07:54,48.4,2.5
254269,29563,2022-07-09 08:27,36.89,2.5
254273,29565,2022-07-09 08:38,37.23,2.5
253666,29290,2022-07-09 09:01,37.81,2.5
254080,29464,2022-07-09 09:16,38.31,2.5
254300,29575,2022-07-09 09:48,38.87,2.5
254301,29576,2022-07-09 09:52,48.69,2.5
254310,29580,2022-07-09 10:01,61.81,2.5
254319,29586,2022-07-09 10:12,42.58,2.5
254324,29589,2022-07-09 10:13,37.45,2.5
254323,29588,2022-07-09 10:18,69.27,2.5
254332,29594,2022-07-09 10:48,40.58,2.5
254352,29606,2022-07-09 11:25,39.31,2.5
254357,29609,2022-07-09 11:27,36.98,2.5
209485,22345,2022-07-09 11:29,73.41,2.5
254362,29613,2022-07-09 11:43,40.14,2.5
254364,29614,2022-07-09 11:53,36.61,2.5
254370,29616,2022-07-09 12:13,37.59,2.5
254385,29622,2022-07-09 12:45,37.97,2.5
252742,8161,2022-07-09 12:46,145.31,2.5
254389,29624,2022-07-09 12:50,99.11,2.5
254392,29625,2022-07-09 13:05,46.99,2.5
240170,26013,2022-07-09 13:23,32.09,2.5
254399,29631,2022-07-09 13:32,43.62,2.5
254407,29635,2022-07-09 13:43,37.39,2.5
242395,6265,2022-07-09 14:21,35.8,2.5
247139,21538,2022-07-09 14:41,166.44,2.5
254421,29645,2022-07-09 14:45,36.63,2.5
254414,29640,2022-07-09 14:47,36.58,2.5
254425,29647,2022-07-09 14:49,74.03,2.5
254287,29571,2022-07-09 14:52,37.82,2.5
254426,29648,2022-07-09 14:53,37.0,2.5
253058,29046,2022-07-09 14:54,176.21,2.5
254434,29653,2022-07-09 15:04,36.9,2.5
254433,29652,2022-07-09 15:06,37.49,2.5
249239,28073,2022-07-09 15:46,28.6,6.0
254441,29571,2022-07-09 15:55,28.97,6.0
254444,29660,2022-07-09 15:55,34.98,2.5
254431,23563,2022-07-09 16:02,44.68,2.5
254451,29664,2022-07-09 16:04,37.66,2.5
254458,29670,2022-07-09 16:27,37.61,2.5
254470,29677,2022-07-09 16:53,50.93,2.5
254479,29681,2022-07-09 16:58,38.75,2.5
246690,116,2022-07-09 17:20,32.25,2.5
254305,29575,2022-07-09 17:51,41.8,2.5
254492,29689,2022-07-09 18:03,39.37,2.5
254508,29700,2022-07-09 18:08,39.88,2.5
253454,29207,2022-07-09 19:48,56.22,2.5
254526,29712,2022-07-09 20:15,50.73,2.5
254504,29697,2022-07-09 21:03,68.31,2.5
254544,29722,2022-07-09 23:11,42.0,2.5
254514,29704,2022-07-10 00:51,36.74,2.5
248994,22032,2022-07-10 05:15,29.32,6.0
241211,21439,2022-07-10 05:22,62.95,2.5
254569,29735,2022-07-10 05:46,47.32,2.5
254571,29736,2022-07-10 06:21,82.22,2.5
254575,29739,2022-07-10 06:53,38.97,2.5
254577,29740,2022-07-10 07:09,39.35,2.5
254584,29746,2022-07-10 07:31,36.59,2.5
254586,24642,2022-07-10 07:43,38.31,2.5
254594,29753,2022-07-10 08:07,27.96,6.0
239447,25835,2022-07-10 08:13,47.57,2.5
254595,29754,2022-07-10 08:13,37.35,2.5
254599,27201,2022-07-10 08:30,27.5,6.0
251846,24152,2022-07-10 09:12,57.05,2.5
254572,29737,2022-07-10 09:32,48.28,2.5
243391,24655,2022-07-10 09:44,32.75,2.5
254627,29775,2022-07-10 09:56,37.53,2.5
254632,29777,2022-07-10 10:04,39.34,2.5
254634,29779,2022-07-10 10:08,47.45,2.5
254633,29778,2022-07-10 10:08,36.72,2.5
245010,21683,2022-07-10 10:08,30.21,2.5
254637,379,2022-07-10 10:14,50.85,2.5
238042,7708,2022-07-10 10:19,43.07,2.5
254644,29784,2022-07-10 10:24,59.31,2.5
254650,29790,2022-07-10 10:45,37.17,2.5
254656,29797,2022-07-10 10:47,38.42,2.5
254653,29794,2022-07-10 10:48,45.67,2.5
254655,29796,2022-07-10 10:48,36.35,2.5
254661,29799,2022-07-10 10:50,39.2,2.5
254668,29806,2022-07-10 11:08,46.13,2.5
254669,29807,2022-07-10 11:18,37.43,2.5
243114,26497,2022-07-10 11:48,28.51,6.0
254686,29818,2022-07-10 11:53,37.38,2.5
254695,29824,2022-07-10 12:13,36.55,2.5
248317,28011,2022-07-10 12:30,29.11,6.0
254706,29835,2022-07-10 12:34,38.28,2.5
36725,5360,2022-07-10 12:36,36.88,2.5
254704,29833,2022-07-10 12:38,37.78,2.5
242785,26589,2022-07-10 12:44,28.83,6.0
254692,29821,2022-07-10 13:05,39.3,2.5
254711,29840,2022-07-10 13:14,38.4,2.5
254733,29852,2022-07-10 13:30,39.85,2.5
254737,8388,2022-07-10 13:48,78.94,2.5
250580,28489,2022-07-10 14:03,47.06,2.5
254746,29861,2022-07-10 14:07,36.92,2.5
254739,29854,2022-07-10 14:08,38.03,2.5
254745,29860,2022-07-10 14:18,37.86,2.5
254548,29724,2022-07-10 14:21,49.04,2.5
254755,29867,2022-07-10 14:44,37.38,2.5
254756,29868,2022-07-10 15:02,38.04,2.5
254765,29874,2022-07-10 15:22,39.65,2.5
254762,29871,2022-07-10 15:22,38.55,2.5
254766,29875,2022-07-10 15:43,36.91,2.5
254767,29876,2022-07-10 15:44,42.01,2.5
254775,29881,2022-07-10 15:56,42.3,2.5
254780,29884,2022-07-10 15:57,37.17,2.5
238764,3820,2022-07-10 16:13,102.15,2.5
254790,29891,2022-07-10 16:15,37.63,2.5
254788,29889,2022-07-10 16:17,66.9,2.5
254792,29893,2022-07-10 16:24,41.63,2.5
254797,29897,2022-07-10 16:44,37.26,2.5
254814,29909,2022-07-10 17:03,49.57,2.5
250180,714,2022-07-10 17:19,60.81,2.5
254740,29855,2022-07-10 17:53,40.88,2.5
254820,29913,2022-07-10 18:02,47.64,2.5
244221,27055,2022-07-10 18:08,30.47,2.5
1083,1672,2022-07-10 18:10,117.46,2.5
254841,29925,2022-07-10 18:17,36.63,2.5
254836,29923,2022-07-10 18:29,37.82,2.5
254849,29931,2022-07-10 18:38,38.96,2.5
254109,29474,2022-07-10 18:47,36.92,2.5
254857,29935,2022-07-10 19:07,40.27,2.5
241827,23982,2022-07-10 19:08,46.7,2.5
249068,28183,2022-07-10 19:09,28.07,6.0
248676,26489,2022-07-10 19:25,29.54,6.0
254868,29946,2022-07-10 19:30,31.0,2.5
254872,29949,2022-07-10 19:34,69.94,2.5
254528,29714,2022-07-10 19:49,49.53,2.5
250912,7,2022-07-10 19:52,35.81,2.5
252964,24066,2022-07-10 20:05,62.97,2.5
254890,29959,2022-07-10 20:37,37.76,2.5
254879,29953,2022-07-10 20:39,37.7,2.5
254903,29968,2022-07-10 21:04,55.64,2.5
254925,29984,2022-07-11 00:02,47.34,2.5
254944,29995,2022-07-11 07:01,38.06,2.5
254947,19942,2022-07-11 07:19,67.72,2.5
254948,29998,2022-07-11 07:24,36.83,2.5
254953,30001,2022-07-11 07:38,26.39,6.0
230735,23391,2022-07-11 07:54,65.82,2.5
254972,30015,2022-07-11 08:19,51.39,2.5
254965,30011,2022-07-11 08:22,37.47,2.5
254969,30013,2022-07-11 08:35,36.7,2.5
254976,30020,2022-07-11 08:54,40.12,2.5
238135,9165,2022-07-11 09:57,41.94,2.5
254990,30027,2022-07-11 10:19,37.71,2.5
254996,30032,2022-07-11 10:46,36.62,2.5
252936,42,2022-07-11 11:30,128.4,2.5
255016,30041,2022-07-11 11:50,38.74,2.5
255018,30042,2022-07-11 11:55,47.46,2.5
243712,18453,2022-07-11 12:07,30.24,2.5
255031,30049,2022-07-11 12:29,38.42,2.5
255035,30051,2022-07-11 12:55,37.45,2.5
255036,30052,2022-07-11 13:09,39.3,2.5
255043,30057,2022-07-11 13:12,38.25,2.5
249448,21102,2022-07-11 13:14,28.5,6.0
255029,27441,2022-07-11 13:19,64.04,2.5
237522,25035,2022-07-11 13:20,31.55,2.5
255060,30067,2022-07-11 14:35,37.02,2.5
255064,30070,2022-07-11 14:47,41.59,2.5
255040,30056,2022-07-11 15:05,47.52,2.5
255067,30072,2022-07-11 15:07,38.38,2.5
238367,25563,2022-07-11 15:29,225.79,2.5
255071,30075,2022-07-11 15:37,37.46,2.5
255082,30083,2022-07-11 15:42,39.59,2.5
255069,30074,2022-07-11 15:54,37.43,2.5
255095,30089,2022-07-11 16:03,50.36,2.5
255115,30103,2022-07-11 16:40,36.58,2.5
255123,30109,2022-07-11 16:53,37.58,2.5
255138,30123,2022-07-11 17:31,37.83,2.5
244730,5680,2022-07-11 17:42,32.62,2.5
255143,30127,2022-07-11 17:49,39.15,2.5
255148,30130,2022-07-11 17:50,44.88,2.5
255097,30091,2022-07-11 17:57,38.58,2.5
254088,29467,2022-07-11 18:00,47.38,2.5
255162,30137,2022-07-11 18:31,38.57,2.5
254979,30022,2022-07-11 18:52,48.69,2.5
255184,30147,2022-07-11 19:34,31.71,2.5
254853,29931,2022-07-11 19:37,28.43,6.0
255188,30149,2022-07-11 19:42,39.4,2.5
255189,30150,2022-07-11 19:53,39.08,2.5
253571,7566,2022-07-11 19:55,96.52,2.5
243726,26900,2022-07-11 20:31,28.01,6.0
252353,28903,2022-07-11 20:48,27.12,6.0
255206,30160,2022-07-11 20:51,38.26,2.5
255217,30167,2022-07-11 21:09,38.0,2.5
254670,29808,2022-07-11 22:08,37.19,2.5
248526,4035,2022-07-11 22:09,64.29,2.5
255235,30180,2022-07-11 22:13,48.07,2.5
255225,30172,2022-07-11 22:30,47.16,2.5
255166,30138,2022-07-12 04:55,37.26,2.5
255256,30195,2022-07-12 05:37,59.03,2.5
255190,30151,2022-07-12 06:26,36.62,2.5
246775,27659,2022-07-12 07:08,27.16,6.0
255102,30094,2022-07-12 07:17,37.62,2.5
255270,30203,2022-07-12 07:40,39.61,2.5
255272,30204,2022-07-12 07:55,37.76,2.5
244716,22375,2022-07-12 08:34,58.47,2.5
254061,29000,2022-07-12 09:11,32.35,2.5
255300,30220,2022-07-12 09:25,37.54,2.5
255302,30222,2022-07-12 09:36,38.06,2.5
255298,30219,2022-07-12 09:37,42.63,2.5
243848,26616,2022-07-12 10:12,27.16,6.0
38150,41,2022-07-12 10:13,45.89,2.5
73121,18418,2022-07-12 10:21,69.14,2.5
6460,10534,2022-07-12 10:32,55.5,2.5
255319,30232,2022-07-12 10:41,51.72,2.5
255255,30194,2022-07-12 10:42,37.48,2.5
244661,27188,2022-07-12 11:06,28.34,6.0
255340,30242,2022-07-12 11:37,37.77,2.5
255343,30245,2022-07-12 11:47,37.54,2.5
246068,25577,2022-07-12 12:34,91.91,2.5
255356,30252,2022-07-12 12:36,45.53,2.5
255363,30256,2022-07-12 13:37,38.78,2.5
255366,30075,2022-07-12 14:22,29.2,6.0
255378,30266,2022-07-12 14:40,36.99,2.5
255384,30269,2022-07-12 15:12,36.8,2.5
255395,30277,2022-07-12 15:36,40.55,2.5
255400,30280,2022-07-12 15:52,38.23,2.5
254009,27327,2022-07-12 16:08,28.35,6.0
255408,30284,2022-07-12 16:23,38.71,2.5
252111,28856,2022-07-12 16:47,70.81,2.5
255422,30292,2022-07-12 16:47,38.85,5.0
255428,30296,2022-07-12 17:06,48.43,2.5
255436,30298,2022-07-12 17:12,37.39,2.5
255438,30299,2022-07-12 17:13,38.96,2.5
246260,27693,2022-07-12 17:15,46.78,2.5
255423,30293,2022-07-12 17:24,37.21,2.5
255460,30310,2022-07-12 17:42,41.55,2.5
255463,30311,2022-07-12 17:58,39.08,2.5
